"cell_id","cell_index","regime","regime_label","tau0","n","domain_length","stage","rep","seed","status","error_message","loglik_matern","loglik_iid","delta","selection","fitted_range","fitted_sigma","fitted_beta","range_over_mesh","iid_mean","iid_sigma"
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",17,21660430,"ok",NA,-252.260574548978,-251.756239715214,-0.504334833763892,"iid",2.13072644959851e-36,35125574937404592,0.270185566512641,4.26145289919702e-35,0.270676392234574,0.492350008018188
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",18,21660431,"ok",NA,-250.35446585575,-250.43468199603,0.0802161402807542,"matern",5.52103303244956e-05,6.85402116040409,0.309277968182771,0.00110420660648991,0.307873202065645,0.489985222042129
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",19,21660432,"ok",NA,-224.792284040897,-224.258108227368,-0.5341758135296,"iid",4.0480475858593e-06,23.0225424025798,0.338655861595175,8.0960951717186e-05,0.338116364008338,0.444763536390138
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",20,21660433,"ok",NA,-256.112176985925,-255.793825145164,-0.318351840760556,"iid",4.08854224469841e-05,8.13219992558773,0.239230672819361,0.000817708448939682,0.238629068537336,0.499625623731782
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",1,21760414,"matern_error","non-finite finite-difference value [1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",2,21760415,"ok",NA,-248.896975628019,-124.337468953464,-124.559506674556,"iid",5.01974886394086,8.80491291472046e-09,0.310680770744752,100.394977278817,0.310680770745224,0.215295316748294
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",3,21760416,"matern_error","non-finite finite-difference value [1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",4,21760417,"ok",NA,-112.656192186928,-112.337723444445,-0.318468742482878,"iid",0.000436810000150721,1.03424232729989,0.299131251308539,0.00873620000301442,0.298986184416153,0.207783883201722
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",5,21760418,"ok",NA,-200.084768643282,-100.893551682761,-99.1912169605208,"iid",1.797633240898,0.00211059246011419,0.289863800390168,35.95266481796,0.28985406022004,0.200628787055083
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",6,21760419,"ok",NA,-136.685004281359,-67.6150596551918,-69.0699446261672,"iid",0.761218706893632,0.00125061063026207,0.286130430231138,15.2243741378726,0.286129435399076,0.179792636880721
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",7,21760420,"ok",NA,-235.607642157365,-118.121603684629,-117.486038472736,"iid",0.363819805892509,5.5480055934459e-08,0.29164026245031,7.27639611785018,0.291640264724028,0.211402259674204
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",8,21760421,"ok",NA,-208.455518169337,-105.033456389964,-103.422061779373,"iid",3.31756623529979,6.72064073877751e-09,0.298630635474019,66.3513247059958,0.298630736739375,0.203216966637929
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",9,21760422,"matern_error","non-finite finite-difference value [2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",10,21760423,"ok",NA,-129.374869299386,-128.950745690344,-0.42412360904126,"iid",1.12468585424962e-06,21.404227910634,0.310357872328479,2.24937170849924e-05,0.310329164540404,0.218187953909659
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",11,21760424,"ok",NA,-220.321442292595,-110.819152556227,-109.502289736369,"iid",0.00837325726263446,1.28577618181357e-06,0.301973132713989,0.167465145252689,0.30197314279559,0.206833562433389
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",12,21760425,"ok",NA,-172.056727619933,-86.6037194227547,-85.453008197178,"iid",0.0918153494006065,1.24407899945357e-07,0.299116012359706,1.83630698801213,0.299116036392717,0.191695401542802
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",13,21760426,"ok",NA,-198.448992814654,-100.071739782272,-98.3772530323826,"iid",152.173948965667,6.7259114660007e-10,0.294720967642496,3043.47897931334,0.294721000352123,0.200114958153213
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",14,21760427,"ok",NA,-137.352096122326,-67.9845979432782,-69.3674981790477,"iid",3.97771538308594,1.22188884282105e-08,0.320301849329793,79.5543076617188,0.320301752210222,0.180024889421127
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",15,21760428,"matern_error","non-finite finite-difference value [1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",16,21760429,"matern_error","non-finite finite-difference value [1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",17,21760430,"ok",NA,-137.713640472182,-68.1842591777603,-69.5293812944216,"iid",69.3588945941367,1.65974449006936e-09,0.304442620753599,1387.17789188273,0.304442614449999,0.18015039721821
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",18,21760431,"ok",NA,-197.95976433328,-99.8271729072386,-98.1325914260409,"iid",28.4182200571777,1.66734291704336e-09,0.297120669285908,568.364401143555,0.29712065332412,0.199962203642289
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",19,21760432,"ok",NA,-150.113309854853,-74.9575918814169,-75.155717973436,"iid",20.9305399545873,2.56757380731096e-09,0.306359739790396,418.610799091747,0.306359731530728,0.184402074403427
"increasing_domain__tau0_0.2__n_640",15,"increasing_domain","increasing-domain",0.2,640,8,"pilot",20,21760433,"ok",NA,-234.461167553352,-117.579658505355,-116.881509047997,"iid",190.7174330762,3.80390028625919e-10,0.30091533290423,3814.348661524,0.300915332779229,0.211063032756371
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",1,21860414,"ok",NA,-518.404558075265,-518.597243910852,0.192685835586872,"matern",2.10615074419571e-33,1146378207592148,0.290842326050563,4.21230148839142e-32,0.291874827576812,0.506003958630974
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",2,21860415,"ok",NA,-509.038887486546,-509.340211271791,0.301323785245359,"matern",0.000497602415333647,2.31933251675099,0.307169748228695,0.00995204830667294,0.3066485288518,0.497592983666073
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",3,21860416,"ok",NA,-502.937281238385,-502.462055989632,-0.475225248753077,"iid",6.99270906718159e-32,193423981986593,0.300730214028518,1.39854181343632e-30,0.301145287445828,0.491409222337921
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",4,21860417,"ok",NA,-479.851134047921,-479.536308960406,-0.314825087514691,"iid",2.19709515628727e-32,330789315136206,0.292708603439361,4.39419031257453e-31,0.293237914439077,0.471192302742094
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",5,21860418,"ok",NA,-527.102662990937,-526.534389539301,-0.568273451636287,"iid",0.000492848916573154,2.40785955592466,0.291254227721021,0.00985697833146309,0.291554136750807,0.513297847451317
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",6,21860419,"ok",NA,-501.728870821387,-501.795845594598,0.0669747732106316,"matern",0.00576529891502637,0.69568304560129,0.296624701860379,0.115305978300527,0.296778609584176,0.490813214724826
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",7,21860420,"ok",NA,-492.674241667534,-493.121436239993,0.447194572459011,"matern",1.06349161323633e-46,4.86854881843841e+21,0.32510813115023,2.12698322647265e-45,0.324844008041999,0.48309983436657
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",8,21860421,"ok",NA,-494.937033061241,-496.081771208425,1.14473814718326,"matern",0.00621883231230669,0.665303742551864,0.320869564041526,0.124376646246134,0.320627994743079,0.485722437252732
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",9,21860422,"ok",NA,-500.269346242978,-499.667393552945,-0.601952690033613,"iid",1.57486059435828e-38,405600267901964800,0.315398021002466,3.14972118871655e-37,0.31527617537401,0.488912513551545
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",10,21860423,"ok",NA,-513.792191028236,-513.608135788804,-0.18405523943261,"iid",2.63141834218046e-41,10170129979096621056,0.322631955566449,5.26283668436091e-40,0.323391280555794,0.501458125743139
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",11,21860424,"ok",NA,-476.106024052857,-476.246648436209,0.140624383352815,"matern",0.00754264815153187,0.593929702776271,0.310756057311333,0.150852963030637,0.310696474901989,0.468339990757378
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",12,21860425,"ok",NA,-510.583394091565,-513.153523009176,2.57012891761042,"matern",0.0103593704787135,0.565879746867773,0.300551977399221,0.20718740957427,0.3014535194401,0.501045385474578
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",13,21860426,"ok",NA,-500.904799498731,-501.066780749168,0.161981250437066,"matern",0.0066560095901922,0.653635048345638,0.285348781016181,0.133120191803844,0.285963003479088,0.490161568623324
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",14,21860427,"ok",NA,-512.839439749446,-512.382831443326,-0.456608306119733,"iid",2.29166024794986e-05,10.8784452816882,0.314858941376855,0.000458332049589971,0.315169628608358,0.500346242390229
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",15,21860428,"ok",NA,-504.621052100973,-505.038010006325,0.41695790535141,"matern",0.000269781710322033,3.12435321351777,0.316385912238842,0.00539563420644065,0.316149386535065,0.493718610561986
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",16,21860429,"ok",NA,-517.902477461483,-517.418929115483,-0.483548346000362,"iid",6.29529445132975e-06,20.9470934973363,0.283770368064033,0.000125905889026595,0.283428572484576,0.504927640485346
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",17,21860430,"ok",NA,-508.742856814401,-508.375717186409,-0.367139627992174,"iid",9.86528918900701e-07,52.0447763350738,0.3175645526854,1.9730578378014e-05,0.318015177759888,0.496722505194947
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",18,21860431,"ok",NA,-513.595899907898,-515.881333720894,2.28543381299596,"matern",0.0101804822825787,0.572067089629608,0.310430443653304,0.203609645651574,0.311227381005902,0.503525651842865
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",19,21860432,"ok",NA,-492.199304385645,-491.635988210814,-0.563316174830788,"iid",0.000276386702836716,3.01706077619243,0.327830363044798,0.00552773405673433,0.328060866517869,0.481787638754035
"increasing_domain__tau0_0.5__n_640",16,"increasing_domain","increasing-domain",0.5,640,8,"pilot",20,21860433,"ok",NA,-501.993909256164,-501.927874885644,-0.0660343705203559,"iid",4.01535976565527e-42,25483509330978529280,0.258335517834078,8.03071953131054e-41,0.258666213260367,0.490931289869038
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",21,20360434,"ok",NA,0.166204857469896,0.272172514037955,-0.105967656568058,"iid",0.00010591003930441,1.86571114306751,0.234314773394557,0.00211820078608819,0.232069807346852,0.133260978931586
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",22,20360435,"ok",NA,-7.60058538520336,-7.66560344014756,0.0650180549442005,"matern",0.000293434331439638,1.82021374541182,0.287218011465586,0.00586868662879275,0.292868162218458,0.214237760138413
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",23,20360436,"ok",NA,-1.95514622225864,-1.66699897060949,-0.288147251649148,"iid",0.00139539493676105,0.594516063865948,0.240309041762153,0.027907898735221,0.241257371889313,0.153750142359989
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",24,20360437,"ok",NA,-14.5340321188932,-14.9885644494546,0.454532330561463,"matern",0.000347798464975917,2.24070203190215,0.360166741624188,0.00695596929951833,0.358933920360762,0.289618961517538
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",25,20360438,"ok",NA,-5.73160295559576,-5.88735793847157,0.155754982875809,"matern",0.0156781050395512,0.241765362549189,0.332285647513069,0.313562100791024,0.334703725655518,0.196443677997296
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",26,20360439,"ok",NA,-8.57180037816335,-8.19641633652218,-0.375384041641162,"iid",0.000551100060714762,1.37325895617843,0.366778772135908,0.0110220012142952,0.366816410193412,0.219563473428829
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",27,20360440,"ok",NA,-3.53758237681439,-1.24651778168551,-2.29106459512888,"iid",0.00171238073825538,0.000366139177333572,0.187910968673596,0.0342476147651077,0.187910991436903,0.149382431543719
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",28,20360441,"ok",NA,-8.64545902252452,-8.99653474236441,0.351075719839887,"matern",0.000483703222683533,1.49772867364637,0.332352981946119,0.00967406445367067,0.338033020964377,0.22761474428137
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",29,20360442,"ok",NA,-6.4306305362089,-6.49263878290157,0.0620082466926704,"matern",0.00103293560589158,0.916829489668938,0.370900135439605,0.0206587121178316,0.369579436095892,0.202497070191141
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",30,20360443,"ok",NA,-6.88549922360546,-6.60849137460404,-0.277007849001428,"iid",0.000287590603438781,1.75671576468077,0.334012883586311,0.00575181206877562,0.334616744644458,0.203655784488364
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",31,20360444,"ok",NA,-4.46907087732373,-4.6247051038001,0.155634226476369,"matern",0.0260092561921166,0.190952890902761,0.331218430514526,0.520185123842333,0.326583406885595,0.183798413099446
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",32,20360445,"ok",NA,-6.62068199979866,-6.72286108700067,0.102179087202007,"matern",0.000456318925211785,1.39400941029204,0.291171882718866,0.00912637850423571,0.289553042709727,0.204800022591246
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",33,20360446,"ok",NA,-5.66733426138873,-6.53204669448642,0.86471243309769,"matern",0.0229412326877533,0.216587230887595,0.24212920960499,0.458824653755067,0.249386787631911,0.202890881528463
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",34,20360447,"ok",NA,-7.49114604659001,-3.63573903917983,-3.85540700741018,"iid",0.000538220941232873,0.000490106300223418,0.313904216811389,0.0107644188246575,0.313904202812228,0.173845467555441
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",35,20360448,"ok",NA,-5.66869595353854,-5.64267978489652,-0.0260161686420162,"iid",0.0442401490783101,0.18115724439039,0.360297077474344,0.884802981566202,0.36160383001616,0.193996080413404
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",36,20360449,"ok",NA,-11.9215214040595,-12.1434731832897,0.22195177923021,"matern",0.0319637562056379,0.257955986916904,0.349714253932994,0.639275124112757,0.343315968727757,0.259717063806716
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",37,20360450,"ok",NA,-5.55240483448614,-6.00817977608325,0.455774941597106,"matern",0.00235851643649067,0.589760214287853,0.322567336884729,0.0471703287298135,0.325261926411327,0.197652057850374
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",38,20360451,"ok",NA,-1.90380271380828,-0.169302630511694,-1.73450008329658,"iid",0.0394429009549935,0.000153797846049054,0.302920298816862,0.78885801909987,0.30292028525546,0.1380129103773
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",39,20360452,"ok",NA,-6.58236814469712,-6.7229454276891,0.140577282991988,"matern",0.0210441144189053,0.227000854101188,0.290368944902125,0.420882288378106,0.285062042609504,0.204800443443068
